Argument ID	Self-direction: thought	Self-direction: action	Stimulation	Hedonism	Achievement	Power: dominance	Power: resources	Face	Security: personal	Security: societal	Tradition	Conformity: rules	Conformity: interpersonal	Humility	Benevolence: caring	Benevolence: dependability	Universalism: concern	Universalism: nature	Universalism: tolerance	Universalism: objectivity
A20160	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0
A20162	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A20164	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
A20165	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
A20168	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1
A20170	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
A20171	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0
A20173	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
A20176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
A20179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A20180	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
A20182	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A20184	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
A20185	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
A20186	1	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
A20187	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
A20189	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A20190	0	0	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0
A20192	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
A20194	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0
A20198	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
A20200	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0
A20201	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0
A20202	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A20204	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0
A20205	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0
A20206	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
A20211	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
A20212	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A20213	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0
A20216	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1
A20220	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A20221	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A20222	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0
A20223	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A20225	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	1
A20226	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0
A20227	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A20228	0	1	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0
A20231	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0
A20232	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0
A20233	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0
A20234	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
A20235	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
A20236	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
A20239	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	1
A20240	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A20241	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0
A20243	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0
A20246	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
A20247	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
A20248	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0
A20250	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0
A20252	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
A20253	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	1
A20255	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
A20256	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
A20260	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
A20261	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0
A20263	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A20264	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
A20265	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A20266	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A20267	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A20271	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1
A20273	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0
A20274	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0
A20277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A20283	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
A20284	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A20285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
A20288	0	0	1	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0
A20289	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A20290	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0
A20291	0	1	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
A20292	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0
A20293	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	1
A20294	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0
A20295	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	1	0
A20296	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0
A20297	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
A20298	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
A20300	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A20301	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	1
A20303	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0
A20304	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0
A20305	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0
A20306	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
A20307	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0
A20308	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
A20310	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
A20311	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0
A20312	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
A20313	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A20315	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A20316	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0
A20317	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
A20318	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0
A20319	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A20320	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A20322	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0
A20323	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
A20324	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0
A20325	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
A20328	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
A20330	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1
A20331	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
A20332	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
A20333	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
A20335	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A20336	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A20337	1	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
A20338	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
A20339	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A20340	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
A20342	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0
A20344	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
A20345	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A20347	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1
A20348	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0
A20349	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
A20350	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
A20351	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0
A20353	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
A20354	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
A20355	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0
A20356	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0
A20357	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0
A20358	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
A20360	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0
A20361	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A20362	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
A20363	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1
A20365	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0
A20366	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1
A20367	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0
A20368	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
A20369	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A20372	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A20373	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0
A20374	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
A20375	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
A20378	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0
A20379	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
A20380	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
A20382	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
A20383	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
A20386	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1
A20388	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
A20391	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
A20394	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0
A20396	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A20397	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
A20398	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
A20400	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
A20401	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
A20402	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
A20403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A20404	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A20405	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A20406	0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0
A20407	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0
A20408	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A20409	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A20410	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1
A20411	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A20412	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1
A20415	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
A20416	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
A20417	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A20418	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0
A20420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A20422	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
A20423	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0
A20428	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0
A20429	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
A20430	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A20431	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
A20432	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0
A20434	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
A20435	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A20436	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A20438	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0
A20441	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A20442	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
A20443	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A20444	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
A20445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
A20446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A20447	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0
A20448	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1
A20449	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A20450	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
A20451	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A20452	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A20453	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	0	1	1
A20454	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1
A20457	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
A20458	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0
A20459	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
A20462	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	1
A20466	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A20467	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
A20468	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
A20469	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0
A20471	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0
A20472	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0
A20473	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0
A20475	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A20476	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A20477	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A20481	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1
A20483	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0
A20484	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1
A20485	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A20486	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
A20489	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A20491	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A20492	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A20494	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1
A20495	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
A20497	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
A20499	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A20500	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A21001	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
A21003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
A21005	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
A21006	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A21007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A21009	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
A21010	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A21013	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
A21014	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0
A21015	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A21017	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
A21020	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0
A21022	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0
A21023	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
A21025	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
A21026	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
A21027	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1
A21028	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A21031	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A21033	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0
A21034	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A21035	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	1
A21036	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1
A21038	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A21040	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0
A21042	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A21044	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A21045	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
A21047	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0
A21048	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A21049	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	1
A21050	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
A21051	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A21052	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1
A21054	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A21055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A21056	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A21057	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
A21058	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0
A21059	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0
A21060	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0
A21061	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0
A21066	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	1
A21067	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A21069	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A21070	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
A21071	0	1	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	1	1
A21072	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0
A21073	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	1	1
A21074	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0
A21076	0	0	0	0	0	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0
A21077	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A21079	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
A21080	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0
A21081	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
A21086	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A21087	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A21089	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
A21090	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0
A21092	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A21093	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A21094	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0
A21095	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
A21100	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0
A21101	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A21102	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
A21103	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1
A21104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
A21105	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A21107	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0
A21108	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1
A21112	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1
A21113	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A21115	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0
A21116	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
A21118	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A21119	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1
A21121	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	1
A21122	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
A21127	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A21129	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
A21130	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
A21132	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
A21133	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0
A21134	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1
A21135	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
A21137	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0
A21138	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0
A21139	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
A21141	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
